x1,y1,x2,y2,TRIDA,SHAPE_Length
-729387.263855036348104,-1079482.453695237636566,-729359.954042855650187,-1079311.937320943921804,3,172.689489383746860
-729359.954042855650187,-1079311.937320943921804,-729174.156411323696375,-1078789.107727985829115,3,554.861733367519719
-729174.156411323696375,-1078789.107727985829115,-729109.360807254910469,-1078628.131705742329359,3,173.527375488649028
-729109.360807254910469,-1078628.131705742329359,-729069.922031927853823,-1078513.474080491811037,3,121.250930006273961
-729069.922031927853823,-1078513.474080491811037,-728842.246141988784075,-1077866.501167226582766,3,685.864608620713170
-727829.618115667253733,-1074062.521440058946609,-727738.372193742543459,-1073806.574962291866541,3,271.724893503088367
-727738.372193742543459,-1073806.574962291866541,-727709.824828486889601,-1073479.067287605255842,3,328.749492838651463
-727709.824828486889601,-1073479.067287605255842,-727967.417477112263441,-1072843.530084248632193,3,685.756158905039456
-727967.417477112263441,-1072843.530084248632193,-727972.697726871818304,-1072713.917746733874083,3,129.719848417899613
-727972.697726871818304,-1072713.917746733874083,-727979.253946769982576,-1072614.040734633803368,3,100.091965538652289
-727979.253946769982576,-1072614.040734633803368,-727987.239455781877041,-1072282.311898581683636,3,331.824937312844497
-727987.239455781877041,-1072282.311898581683636,-727960.682967152446508,-1072006.799788683652878,3,276.789034805914355
-725704.306236982345581,-1069608.516564507037401,-725648.646732762455940,-1069055.561014525592327,3,555.749782424866339
-725648.646732762455940,-1069055.561014525592327,-725634.691911697387695,-1068664.118452455848455,3,391.691225879114313
-725634.691911697387695,-1068664.118452455848455,-725488.541555337607861,-1068361.819351591169834,3,335.774735570864209
-725488.541555337607861,-1068361.819351591169834,-725189.866405241191387,-1067835.173198718577623,3,605.444477735670375
-727960.682967152446508,-1072006.799788683652878,-727883.958168625831604,-1071832.967498566955328,3,190.011472801421519
-727883.958168625831604,-1071832.967498566955328,-726574.101743619889021,-1070559.719908829778433,3,1826.713792278603933
-726574.101743619889021,-1070559.719908829778433,-726425.555210683494806,-1070457.129779439419508,3,180.529241663930549
-726425.555210683494806,-1070457.129779439419508,-726047.491737700998783,-1070187.949673529714346,3,464.101194806850913
-726047.491737700998783,-1070187.949673529714346,-725776.058471444994211,-1069826.718808371573687,3,451.844836169787243
-725776.058471444994211,-1069826.718808371573687,-725704.306236982345581,-1069608.516564507037401,3,229.696761792371518
-739359.906277649104595,-1091230.960341021418571,-738396.444050677120686,-1091132.261510185897350,5,968.504477021202774
-738396.444050677120686,-1091132.261510185897350,-738142.693107675760984,-1090854.625984817743301,5,376.126343162148373
-738142.693107675760984,-1090854.625984817743301,-738007.816760338842869,-1090389.347237609326839,5,484.433629793372688
-735315.454986847937107,-1087384.764459982514381,-735222.537748355418444,-1087328.000640019774437,5,108.884087293956526
-735222.537748355418444,-1087328.000640019774437,-735031.205615997314453,-1086931.953269887715578,5,439.842590322059436
-735031.205615997314453,-1086931.953269887715578,-734985.130643445998430,-1086839.394008509814739,5,103.393036334305847
-734985.130643445998430,-1086839.394008509814739,-734769.944662366062403,-1086454.172914080321789,5,441.248567189504797
-734769.944662366062403,-1086454.172914080321789,-734441.103391960263252,-1086333.552437830716372,5,350.265442789866938
-734441.103391960263252,-1086333.552437830716372,-734281.521734237670898,-1086139.908646423369646,5,250.926729210147386
-734281.521734237670898,-1086139.908646423369646,-734077.137407016009092,-1086022.972540490329266,5,235.471879604836403
-734077.137407016009092,-1086022.972540490329266,-733580.256265461444855,-1086073.747490629553795,5,499.468682095491999
-733580.256265461444855,-1086073.747490629553795,-732647.105270497500896,-1085669.861120171844959,5,1016.806264557659119
-738007.816760338842869,-1090389.347237609326839,-737748.062977675348520,-1090137.685309350490570,5,361.670780880830250
-737748.062977675348520,-1090137.685309350490570,-736594.605357278138399,-1089242.516559418290854,5,1460.065605686118261
-736594.605357278138399,-1089242.516559418290854,-736086.966042988002300,-1088075.421407919377089,5,1272.717080134164007
-736086.966042988002300,-1088075.421407919377089,-735732.119044840335846,-1087594.336312159895897,5,597.795334087109723
-735732.119044840335846,-1087594.336312159895897,-735315.454986847937107,-1087384.764459982514381,5,466.400362829780875
-732647.105270497500896,-1085669.861120171844959,-732372.385425075888634,-1085620.628440216183662,5,279.096489128923110
-732372.385425075888634,-1085620.628440216183662,-731687.413852218538523,-1086009.520633619278669,5,787.669469836518601
-730741.721783865243196,-1094730.847763914614916,-729947.309621997177601,-1095135.202647835016251,5,891.399772870834227
-729947.309621997177601,-1095135.202647835016251,-728705.983113545924425,-1096172.442212004214525,5,1617.639457376608107
-725100.000004883855581,-1096915.999795652925968,-725372.144335929304361,-1096660.273342844098806,5,373.441502228073318
-725372.144335929304361,-1096660.273342844098806,-726089.475643008947372,-1095401.155371773988008,5,1449.117755459611317
-726089.475643008947372,-1095401.155371773988008,-726438.797395352274179,-1095099.216168880462646,5,461.728241397675447
-746252.451086763292551,-1096491.870779760181904,-745819.804485630244017,-1095414.293481145054102,5,1161.187287203341612
-745819.804485630244017,-1095414.293481145054102,-745833.618211321532726,-1094892.758717603981495,5,521.717671350431374
-745833.618211321532726,-1094892.758717603981495,-746194.391215018928051,-1094289.201443482190371,5,703.163240892303520
-746194.391215018928051,-1094289.201443482190371,-746286.512871202081442,-1093579.649241048842669,5,715.507321776612912
-746286.512871202081442,-1093579.649241048842669,-746613.659250937402248,-1093088.191889345645905,5,590.385537015471186
-746613.659250937402248,-1093088.191889345645905,-746703.148989517241716,-1092514.950562052428722,5,580.184481547013888
-746703.148989517241716,-1092514.950562052428722,-747389.709980767220259,-1091694.931511335074902,5,1069.484566623354112
-747389.709980767220259,-1091694.931511335074902,-747509.203265659511089,-1091310.882486365735531,5,402.209272287761166
-747590.872164703905582,-1068795.632783498615026,-747896.323559656739235,-1068597.799612108618021,4,363.921033166339384
-747896.323559656739235,-1068597.799612108618021,-748048.925362125039101,-1068225.003466784954071,4,402.820401773242338
-748048.925362125039101,-1068225.003466784954071,-748170.714939247816801,-1066421.616740643978119,4,1807.494504865011322
-748170.714939247816801,-1066421.616740643978119,-748336.411544587463140,-1065190.909405034035444,4,1241.811544053769239
-748336.411544587463140,-1065190.909405034035444,-748232.453767996281385,-1064945.628549821674824,4,266.401796629619355
-748232.453767996281385,-1064945.628549821674824,-747923.206767886877060,-1064736.176838260143995,4,373.501976638304598
-747923.206767886877060,-1064736.176838260143995,-747794.797408103942871,-1064676.794721286743879,4,141.475084365076839
-749385.337926514446735,-1072041.879974357783794,-749212.627065192908049,-1071797.458438847213984,4,299.284026703351685
-749212.627065192908049,-1071797.458438847213984,-748639.139868739992380,-1071394.757583819329739,4,700.753553780224593
-748639.139868739992380,-1071394.757583819329739,-747578.568403944373131,-1069406.616773087531328,4,2253.334354958450604
-747578.568403944373131,-1069406.616773087531328,-747411.399552237242460,-1068925.721492510288954,4,509.122476288903727
-747411.399552237242460,-1068925.721492510288954,-747590.872164703905582,-1068795.632783498615026,4,221.660756197241682
-747794.797408103942871,-1064676.794721286743879,-747719.451781895011663,-1064656.834615841507912,4,77.944654712179727
-747719.451781895011663,-1064656.834615841507912,-747592.989817619323730,-1064623.332847308367491,4,130.824297832296764
-747592.989817619323730,-1064623.332847308367491,-747277.132115241140127,-1064392.672825217247009,4,391.113965415071050
-751065.213118299841881,-1090065.446575257927179,-750826.550299517810345,-1090014.441472027450800,5,244.052169882868213
-750826.550299517810345,-1090014.441472027450800,-749684.782989341765642,-1090151.018996462225914,5,1149.906957439327698
-749684.782989341765642,-1090151.018996462225914,-749541.454365763813257,-1090176.662206891924143,5,145.604493673417068
-749541.454365763813257,-1090176.662206891924143,-749049.728618532419205,-1090254.944991670548916,5,497.918070452327868
-749385.337926514446735,-1072041.879974357783794,-749077.622893836349249,-1072441.896524891257286,5,504.679880752919985
-749077.622893836349249,-1072441.896524891257286,-748700.245863799005747,-1072602.572544850409031,5,410.158757299804336
-748700.245863799005747,-1072602.572544850409031,-747673.145259268581867,-1072326.353735741227865,5,1063.594134213072948
-747673.145259268581867,-1072326.353735741227865,-746775.678121630102396,-1072360.230419818311930,5,898.106281497387158
-746775.678121630102396,-1072360.230419818311930,-746406.987362638115883,-1071782.253666471689939,5,685.558169067504423
-746406.987362638115883,-1071782.253666471689939,-746023.482986751943827,-1071918.021114889532328,5,406.827243893195828
-746023.482986751943827,-1071918.021114889532328,-745890.231157027184963,-1072184.479546986520290,5,297.919697503507280
-745890.231157027184963,-1072184.479546986520290,-746295.239654775708914,-1072447.812751557677984,5,483.090322691555627
-746295.239654775708914,-1072447.812751557677984,-746477.016766749322414,-1073217.413432262837887,5,790.776913028771446
-746477.016766749322414,-1073217.413432262837887,-746437.834861829876900,-1073490.165451291948557,5,275.551965258048597
-746437.834861829876900,-1073490.165451291948557,-746394.434589505195618,-1073674.018830530345440,5,188.906454879748054
-746394.434589505195618,-1073674.018830530345440,-746361.746564075350761,-1073795.488847594708204,5,125.791383059885177
-746361.746564075350761,-1073795.488847594708204,-745990.631514210253954,-1073899.649710714817047,5,385.455400328363964
-745990.631514210253954,-1073899.649710714817047,-746184.286306865513325,-1074407.660622715950012,5,543.670180744331788
-746184.286306865513325,-1074407.660622715950012,-746051.829360958188772,-1074755.024676796048880,5,371.761521120809050
-746051.829360958188772,-1074755.024676796048880,-745839.516626439988613,-1074863.886041373014450,5,238.594832165650132
-745839.516626439988613,-1074863.886041373014450,-745586.961501628160477,-1074894.231848731637001,5,254.371694755852729
-745586.961501628160477,-1074894.231848731637001,-745056.191452387720346,-1074568.397411469370127,5,622.804082899845298
-745056.191452387720346,-1074568.397411469370127,-744774.960265174508095,-1074894.296109989285469,5,430.465959581390734
-744774.960265174508095,-1074894.296109989285469,-744651.313572630286217,-1074995.642399869859219,5,159.873622119731237
-744651.313572630286217,-1074995.642399869859219,-744160.877939999103546,-1075254.464568920433521,5,554.541274339784763
-744160.877939999103546,-1075254.464568920433521,-743981.499449320137501,-1075462.277094542980194,5,274.522656121285422
-743981.499449320137501,-1075462.277094542980194,-743916.024212602525949,-1075608.753821261227131,5,160.444501598899507
-743916.024212602525949,-1075608.753821261227131,-743656.740340385586023,-1076112.507774181663990,5,566.565240263445844
-743656.740340385586023,-1076112.507774181663990,-743388.993889164179564,-1076399.638249628245831,5,392.596576744929223
-743388.993889164179564,-1076399.638249628245831,-742753.865303587168455,-1076200.296859532594681,5,665.676580647330070
-742753.865303587168455,-1076200.296859532594681,-742378.949235253036022,-1076317.317308366298676,5,392.754177241140781
-742378.949235253036022,-1076317.317308366298676,-742291.461199924349785,-1076444.025491047650576,5,153.977660340986773
-742291.461199924349785,-1076444.025491047650576,-742086.885311290621758,-1076558.115416981279850,5,234.238778620920300
-742086.885311290621758,-1076558.115416981279850,-742016.487976554781199,-1076561.669867798686028,5,70.487011984643971
-742016.487976554781199,-1076561.669867798686028,-741143.922949403524399,-1076561.397630568593740,5,872.565069619786641
-741143.922949403524399,-1076561.397630568593740,-740727.078680492937565,-1076826.165712192654610,5,493.823127820565901
-740602.648454621434212,-1064879.650049671530724,-741267.533844240009785,-1064540.518246874213219,4,746.379903934185336
-741267.533844240009785,-1064540.518246874213219,-741846.903914365917444,-1064530.445469349622726,4,579.457624856864868
-741846.903914365917444,-1064530.445469349622726,-742133.939220286905766,-1064681.124498151242733,4,324.181178611212374
-742133.939220286905766,-1064681.124498151242733,-742209.676700465381145,-1064675.117467537522316,4,75.975327051478530
-742209.676700465381145,-1064675.117467537522316,-742627.204094488173723,-1064478.450777672231197,4,461.526718253705099
-742627.204094488173723,-1064478.450777672231197,-743030.585280656814575,-1064789.164436217397451,4,509.175175122807673
-743030.585280656814575,-1064789.164436217397451,-743076.906471613794565,-1064825.955577876418829,4,59.154381378281556
-743076.906471613794565,-1064825.955577876418829,-743913.718490734696388,-1065149.405538309365511,4,897.147831881276602
-743913.718490734696388,-1065149.405538309365511,-744955.112335670739412,-1065229.847187027335167,4,1044.496050312848411
-744955.112335670739412,-1065229.847187027335167,-745888.699888091534376,-1064856.289685498923063,4,1005.550060903583358
-745888.699888091534376,-1064856.289685498923063,-745953.939209155738354,-1064848.784215066581964,4,65.669636052966183
-745953.939209155738354,-1064848.784215066581964,-746700.895305298268795,-1064936.105310823768377,4,752.042806845943346
-746700.895305298268795,-1064936.105310823768377,-747336.991651449352503,-1065204.615912213921547,4,690.446597968055016
-747336.991651449352503,-1065204.615912213921547,-747592.726660784333944,-1064914.664751727133989,4,386.616179779374818
-747592.726660784333944,-1064914.664751727133989,-747595.638848271220922,-1064882.936279587447643,4,31.861838934337008
-747595.638848271220922,-1064882.936279587447643,-747599.460646875202656,-1064841.297953162342310,4,41.813351600332425
-747599.460646875202656,-1064841.297953162342310,-747595.318065851926804,-1064756.387003816664219,4,85.011942080620159
-747595.318065851926804,-1064756.387003816664219,-747592.989817619323730,-1064623.332847308367491,4,133.074525375696680
-747592.989817619323730,-1064623.332847308367491,-747621.514481890946627,-1064493.373533930629492,4,133.052920319029113
-747621.514481890946627,-1064493.373533930629492,-747732.092914257198572,-1064487.104394216090441,4,110.756001270080930
-747732.092914257198572,-1064487.104394216090441,-747795.394967950880527,-1064652.862816095352173,4,177.434507426658996
-747795.394967950880527,-1064652.862816095352173,-747794.797408103942871,-1064676.794721286743879,4,23.939364316130732
-749075.575613982975483,-1089765.047372452914715,-748862.261416658759117,-1088298.712340131402016,4,1481.769676364517409
-748862.261416658759117,-1088298.712340131402016,-748949.841129053384066,-1087792.082521304488182,4,514.143928630609025
-748949.841129053384066,-1087792.082521304488182,-748266.836684100329876,-1087263.008410472422838,4,863.952826593194345
-748266.836684100329876,-1087263.008410472422838,-747990.113913062959909,-1086713.084839344024658,4,615.622795300183043
-747990.113913062959909,-1086713.084839344024658,-747896.365643795579672,-1086488.481440793722868,4,243.383287493153375
-747896.365643795579672,-1086488.481440793722868,-747781.515758641064167,-1086497.332730554044247,4,115.190457288902934
-747781.515758641064167,-1086497.332730554044247,-747686.204089805483818,-1086462.069539994001389,4,101.625817707397729
-747686.204089805483818,-1086462.069539994001389,-747488.046643536537886,-1086255.593927931040525,4,286.179230358536870
-747488.046643536537886,-1086255.593927931040525,-747461.386952724307775,-1085924.259914439171553,4,332.404824891026067
-744350.636719278991222,-1083878.743404813110828,-743221.192553009837866,-1083460.612339138984680,4,1204.357800988229201
-743221.192553009837866,-1083460.612339138984680,-743206.894073918461800,-1083291.481074348092079,4,169.734590564485529
-743206.894073918461800,-1083291.481074348092079,-743305.864967361092567,-1082904.504495069384575,4,399.432235378020550
-743305.864967361092567,-1082904.504495069384575,-743373.209019239991903,-1082688.028574015945196,4,226.709165494919517
-743373.209019239991903,-1082688.028574015945196,-743200.376969572156668,-1082549.257261045277119,4,221.649260535622290
-743200.376969572156668,-1082549.257261045277119,-742214.068119242787361,-1082587.874085992574692,4,987.064540649218316
-742214.068119242787361,-1082587.874085992574692,-741972.267849326133728,-1082502.681644398719072,4,256.369114045528192
-741972.267849326133728,-1082502.681644398719072,-741095.720719672739506,-1081551.012231335043907,4,1293.835206764974600
-741095.720719672739506,-1081551.012231335043907,-740468.998309873044491,-1080933.210087377578020,4,880.034356160927473
-748849.501889914274216,-1093133.348868876695633,-748677.242952872067690,-1092189.271189998835325,4,959.664423195066206
-748677.242952872067690,-1092189.271189998835325,-748987.905446883291006,-1090829.753734860569239,4,1394.560466961150041
-744510.115698687732220,-1083901.963197484612465,-744350.636719278991222,-1083878.743404813110828,4,161.160490334824800
-748987.905446883291006,-1090829.753734860569239,-749049.728618532419205,-1090254.944991670548916,4,578.123858528990581
-747461.386952724307775,-1085924.259914439171553,-746305.092232722789049,-1085139.661214970052242,4,1397.359151654299694
-746305.092232722789049,-1085139.661214970052242,-745815.855212245136499,-1084537.671880610287189,4,775.721613008664349
-745815.855212245136499,-1084537.671880610287189,-745532.345020484179258,-1084332.109372124075890,4,350.191338738522234
-745532.345020484179258,-1084332.109372124075890,-745066.800846341997385,-1083878.977224987000227,4,649.661543302959103
-745066.800846341997385,-1083878.977224987000227,-744925.527709893882275,-1083797.282481744885445,4,163.193535886942556
-744925.527709893882275,-1083797.282481744885445,-744510.115698687732220,-1083901.963197484612465,4,428.398402543847112
-750401.931291535496712,-1094820.018815550953150,-750106.273102715611458,-1094456.565698310732841,4,468.521005983603970
-750106.273102715611458,-1094456.565698310732841,-749695.617297697812319,-1094244.040796868503094,4,462.390553458703494
-749695.617297697812319,-1094244.040796868503094,-749505.617887947708368,-1093782.870404578745365,4,498.776409255767533
-749505.617887947708368,-1093782.870404578745365,-749419.062513973563910,-1093540.459128845483065,4,257.400581519218292
-749419.062513973563910,-1093540.459128845483065,-748849.501889914274216,-1093133.348868876695633,4,700.098613232922503
-749049.728618532419205,-1090254.944991670548916,-749075.575613982975483,-1089765.047372452914715,4,490.578989041445993
-740082.465971462428570,-1080925.046986792236567,-740173.817714914679527,-1079714.289279252290726,4,1214.199064156759732
-740173.817714914679527,-1079714.289279252290726,-740219.096930533647537,-1079656.422016657888889,4,73.476713639346002
-740219.096930533647537,-1079656.422016657888889,-740226.314796909689903,-1079447.443707998842001,4,209.102919838576781
-740226.314796909689903,-1079447.443707998842001,-739963.549117036163807,-1078951.487020518630743,4,561.265390324167697
-740391.229789778590202,-1068801.016235440969467,-740315.994874544441700,-1068737.699513416737318,4,98.332597637728426
-740315.994874544441700,-1068737.699513416737318,-740228.051422476768494,-1068665.332606054842472,4,113.890386085499799
-739963.549117036163807,-1078951.487020518630743,-739911.119439508765936,-1078703.680243857204914,4,253.292458721045847
-739911.119439508765936,-1078703.680243857204914,-740154.801446691155434,-1077758.773629676550627,4,975.822437816832462
-740154.801446691155434,-1077758.773629676550627,-740727.078680492937565,-1076826.165712192654610,4,1094.193200527890895
-740228.051422476768494,-1068665.332606054842472,-740310.935348235070705,-1068527.104894429445267,4,161.172719187527889
-740310.935348235070705,-1068527.104894429445267,-740403.586286678910255,-1068283.062116168439388,4,261.038453136457747
-740403.586286678910255,-1068283.062116168439388,-740183.799513865262270,-1067886.677199810743332,4,453.240805113281681
-740183.799513865262270,-1067886.677199810743332,-740240.912230551242828,-1067056.793696787208319,4,831.846434744939415
-740240.912230551242828,-1067056.793696787208319,-740206.945964884012938,-1066949.434788357466459,4,112.603918327039295
-740206.945964884012938,-1066949.434788357466459,-740206.453004203736782,-1066798.511636622250080,4,150.923956812440650
-740206.453004203736782,-1066798.511636622250080,-740381.153869036585093,-1066742.008528772741556,4,183.610983794538640
-740381.153869036585093,-1066742.008528772741556,-740599.949656419456005,-1066410.987090423703194,4,396.795651719063926
-740599.949656419456005,-1066410.987090423703194,-740444.470591060817242,-1065709.961553625762463,4,718.060264189320606
-740444.470591060817242,-1065709.961553625762463,-740596.569479338824749,-1064957.772355929017067,4,767.412966366271007
-740727.078680492937565,-1076826.165712192654610,-740615.340402271598577,-1076666.537080887705088,4,194.850565183067573
-740615.340402271598577,-1076666.537080887705088,-740587.330351933836937,-1076229.955874700099230,4,437.478813791192408
-740587.330351933836937,-1076229.955874700099230,-740669.790642336010933,-1075822.223956909030676,4,415.986798202531361
-740669.790642336010933,-1075822.223956909030676,-740568.608847305178642,-1075575.982849914580584,4,266.218779239019057
-740568.608847305178642,-1075575.982849914580584,-740501.539477378129959,-1075412.758906010538340,4,176.466303429298449
-740501.539477378129959,-1075412.758906010538340,-740459.321751896291971,-1075182.377582199871540,4,234.217613995222706
-740459.321751896291971,-1075182.377582199871540,-740549.782918132841587,-1074905.395321410149336,4,291.380156134665981
-740549.782918132841587,-1074905.395321410149336,-740629.095280017703772,-1074550.426785666495562,4,363.721201080922640
-740629.095280017703772,-1074550.426785666495562,-740353.763555664569139,-1074047.735064353793859,4,573.154887540529899
-740353.763555664569139,-1074047.735064353793859,-740391.516869962215424,-1073753.424964960664511,4,296.721666457389915
-740391.516869962215424,-1073753.424964960664511,-740573.842298105359077,-1073279.151737142354250,4,508.111854194309728
-740573.842298105359077,-1073279.151737142354250,-740539.938547465950251,-1072588.735070429742336,4,691.248607942159310
-740539.938547465950251,-1072588.735070429742336,-740508.143543969839811,-1072183.183320581912994,4,406.796194736324992
-740508.143543969839811,-1072183.183320581912994,-740558.951323229819536,-1071928.193602140992880,4,260.002282574423873
-740558.951323229819536,-1071928.193602140992880,-740571.038027621805668,-1071870.497644692659378,4,58.948383599036596
-740571.038027621805668,-1071870.497644692659378,-740577.776030041277409,-1071690.726252302527428,4,179.897621436448134
-740577.776030041277409,-1071690.726252302527428,-740610.162481579929590,-1071202.893724478781223,4,488.906389246624144
-740610.162481579929590,-1071202.893724478781223,-740543.758075971156359,-1070365.779956843703985,4,839.743416198334103
-740543.758075971156359,-1070365.779956843703985,-740321.424252331256866,-1069894.488940328359604,4,521.102246572018316
-740321.424252331256866,-1069894.488940328359604,-740321.585603967308998,-1069804.394482355564833,4,90.094602456318881
-740321.585603967308998,-1069804.394482355564833,-740505.072100322693586,-1069672.696098688989878,4,225.857828301706064
-740505.072100322693586,-1069672.696098688989878,-740286.400819126516581,-1069142.996488332748413,4,573.060909879160704
-740286.400819126516581,-1069142.996488332748413,-740249.330106068402529,-1069016.942443344742060,4,131.392008982568484
-740249.330106068402529,-1069016.942443344742060,-740391.229789778590202,-1068801.016235440969467,4,258.378883612331038
-740468.998309873044491,-1080933.210087377578020,-740274.990080304443836,-1080950.933796279132366,4,194.816126122992927
-740274.990080304443836,-1080950.933796279132366,-740082.465971462428570,-1080925.046986792236567,4,194.256684288657056
-740596.569479338824749,-1064957.772355929017067,-740602.648454621434212,-1064879.650049671530724,4,78.358462692137252
-739963.549117036163807,-1078951.487020518630743,-739832.353647559881210,-1078927.860356297343969,5,133.305928125224909
-739832.353647559881210,-1078927.860356297343969,-739820.440343789756298,-1078910.163190085440874,5,21.333459603425716
-739820.440343789756298,-1078910.163190085440874,-739698.667879719287157,-1078729.271416634321213,5,218.060465715555353
-739698.667879719287157,-1078729.271416634321213,-739487.698869056999683,-1078562.881907299160957,5,268.688280869523112
-739487.698869056999683,-1078562.881907299160957,-739347.056296203285456,-1078452.333684705197811,5,178.888911947042544
-739347.056296203285456,-1078452.333684705197811,-739108.861292392015457,-1077865.849474251270294,5,633.009153924662996
-739108.861292392015457,-1077865.849474251270294,-738848.256397310644388,-1077640.602590009570122,5,344.457646454489804
-738848.256397310644388,-1077640.602590009570122,-738847.748768296092749,-1077236.769828803837299,5,403.833080257502957
-738847.748768296092749,-1077236.769828803837299,-738679.958084143698215,-1076593.002993505448103,5,665.273967564064492
-738679.958084143698215,-1076593.002993505448103,-738624.079777330160141,-1076492.433775898069143,5,115.050218176708540
-738624.079777330160141,-1076492.433775898069143,-738559.370087768882513,-1076397.376532752066851,5,114.992275382458288
-738559.370087768882513,-1076397.376532752066851,-738493.916678927838802,-1076308.684297330677509,5,110.229131144883695
-735033.988233231008053,-1072877.140992145985365,-734857.276933994144201,-1072978.990894708782434,5,203.961481486166150
-734857.276933994144201,-1072978.990894708782434,-734818.992940451949835,-1073002.252946142107248,5,44.797178465004123
-734818.992940451949835,-1073002.252946142107248,-734634.210741560906172,-1072982.069497898221016,5,185.881232538475643
-737768.193340532481670,-1073910.351130980998278,-737347.103986904025078,-1073680.319053135812283,5,479.823926640809646
-737347.103986904025078,-1073680.319053135812283,-737070.555140357464552,-1073102.035487208515406,5,641.007915043038565
-737070.555140357464552,-1073102.035487208515406,-736401.353419847786427,-1072440.235161833465099,5,941.175123661710359
-736401.353419847786427,-1072440.235161833465099,-735696.004567235708237,-1072169.104517202824354,5,755.664495883591144
-735696.004567235708237,-1072169.104517202824354,-735350.303098578006029,-1072432.478583551943302,5,434.597980042892459
-735350.303098578006029,-1072432.478583551943302,-735033.988233231008053,-1072877.140992145985365,5,545.691993395673990
-738493.916678927838802,-1076308.684297330677509,-738432.673604827374220,-1076176.188759747892618,5,145.965001300401326
-738432.673604827374220,-1076176.188759747892618,-738133.407006688416004,-1075493.714644793421030,5,745.205618835871405
-738133.407006688416004,-1075493.714644793421030,-738189.577457755804062,-1075249.440491076558828,5,250.649120778835083
-738189.577457755804062,-1075249.440491076558828,-738310.972736179828644,-1075028.064299874007702,5,252.476200175372810
-738310.972736179828644,-1075028.064299874007702,-738267.655759021639824,-1074875.620880451053381,5,158.478252878701994
-738267.655759021639824,-1074875.620880451053381,-738019.570109456777573,-1074170.909750975668430,5,747.103918826887366
-738019.570109456777573,-1074170.909750975668430,-737768.193340532481670,-1073910.351130980998278,5,362.051204124977005
-744510.115698687732220,-1083901.963197484612465,-744600.726866066455841,-1083343.406440697610378,5,565.858669816191195
-744600.726866066455841,-1083343.406440697610378,-745186.216598629951477,-1082566.125491954386234,5,973.120701771594327
-745186.216598629951477,-1082566.125491954386234,-745061.758433084934950,-1082401.513469960540533,5,206.366064932520061
-745061.758433084934950,-1082401.513469960540533,-745008.108664777129889,-1082031.232768706977367,5,374.147157359656603
-745008.108664777129889,-1082031.232768706977367,-744830.667266845703125,-1081755.350458089262247,5,328.019052818016007
-744830.667266845703125,-1081755.350458089262247,-745268.290099125355482,-1081401.207539808005095,5,562.966206713360293
-740596.569479338824749,-1064957.772355929017067,-740037.477153867483139,-1064986.584449630230665,5,559.834230057791387
-740037.477153867483139,-1064986.584449630230665,-739798.813636593520641,-1064892.844911511987448,5,256.412510389412489
-739798.813636593520641,-1064892.844911511987448,-739649.832117807120085,-1065021.014339316636324,5,196.527085063799063
-739649.832117807120085,-1065021.014339316636324,-739545.778123952448368,-1064869.463941827416420,5,183.833502431544332
-739545.778123952448368,-1064869.463941827416420,-739316.812992531806231,-1064583.619390029460192,5,366.240548272643366
-739316.812992531806231,-1064583.619390029460192,-738752.463816780596972,-1064403.168888855725527,5,592.496730408633766
-738752.463816780596972,-1064403.168888855725527,-738090.534794263541698,-1064660.698673207312822,5,710.261656489042934
-738090.534794263541698,-1064660.698673207312822,-737763.101858217269182,-1065011.725968226790428,5,480.033841990930625
-737763.101858217269182,-1065011.725968226790428,-737712.756305992603302,-1065078.072748251259327,5,83.286072355597511
-737712.756305992603302,-1065078.072748251259327,-737700.713781215250492,-1065093.942834191024303,5,19.921898271718042
-737700.713781215250492,-1065093.942834191024303,-737585.931824401021004,-1065245.205627627670765,5,189.882411740427443
-737585.931824401021004,-1065245.205627627670765,-737362.304044455289841,-1065526.198978334665298,5,359.119265850497641
-737362.304044455289841,-1065526.198978334665298,-736878.937499422580004,-1065763.246185276657343,5,538.362884285180144
-736878.937499422580004,-1065763.246185276657343,-736558.998508688062429,-1065830.261771325021982,5,326.882313020492859
-736558.998508688062429,-1065830.261771325021982,-736305.771958503872156,-1065790.752972178161144,5,256.290130376129071
-736305.771958503872156,-1065790.752972178161144,-736252.305195081979036,-1065779.891946505755186,5,54.558745123667840
-736252.305195081979036,-1065779.891946505755186,-735614.414772406220436,-1065920.162223163992167,5,653.130876513456769
-735614.414772406220436,-1065920.162223163992167,-735254.195148941129446,-1065491.527061194181442,5,559.898454370270429
-735254.195148941129446,-1065491.527061194181442,-734524.206469561904669,-1065438.099587943404913,5,731.941231875747690
-747461.386952724307775,-1085924.259914439171553,-747609.173526436090469,-1085676.141435753554106,5,288.796902398092527
-748768.939576715230942,-1084061.302129261195660,-748936.827525869011879,-1083936.776384618133307,5,209.028764886490450
-748936.827525869011879,-1083936.776384618133307,-749310.551443099975586,-1084093.079845082014799,5,405.092999277252829
-749310.551443099975586,-1084093.079845082014799,-749851.159052710980177,-1084562.717705816030502,5,716.111938040518226
-749851.159052710980177,-1084562.717705816030502,-750426.624902181327343,-1084681.711045108735561,5,587.639650383342541
-747609.173526436090469,-1085676.141435753554106,-748768.939576715230942,-1084061.302129261195660,5,1988.155747715152984
-742971.045828379690647,-1100498.574693448841572,-744175.460006814450026,-1100476.439833369106054,5,1204.617559744762275
-744175.460006814450026,-1100476.439833369106054,-744645.365215338766575,-1100024.714099738746881,5,651.818259503496620
